icao24,callsign,paese,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp_raccolta
4d2143,WMT5AU  ,Malta,1787674772,1787674772,11.4969,45.2972,11277.6,False,262.38,90.67,-0.33,,11757.66,0236,False,0,2026-08-25 16:19:38.457363
4081bf,BAW359  ,United Kingdom,1787674772,1787674772,7.3828,43.5364,11582.4,False,213.06,327.42,0.0,,12169.14,6751,False,0,2026-08-25 16:19:38.457363
4081bc,,United Kingdom,1787674652,1787674653,17.662,41.5168,9913.62,False,216.02,303.54,3.25,,10500.36,,False,0,2026-08-25 16:19:38.457363
300241,CAN12   ,Italy,1787674772,1787674772,13.2752,41.4305,922.02,False,73.12,225.29,-17.23,,1051.56,,False,0,2026-08-25 16:19:38.457363
4d207a,AEZ2580 ,Malta,1787674771,1787674771,10.9472,44.0912,5486.4,False,114.46,327.67,-0.33,,5775.96,7024,False,0,2026-08-25 16:19:38.457363
30023d,CAN07   ,Italy,1787674771,1787674771,16.1959,38.9314,647.7,False,58.24,335.47,7.8,,746.76,,False,0,2026-08-25 16:19:38.457363
30023e,CAN8    ,Italy,1787674771,1787674772,13.2686,41.4246,739.14,False,72.36,215.16,-1.95,,838.2,,False,0,2026-08-25 16:19:38.457363
4d2068,WMT556  ,Malta,1787674771,1787674771,11.0506,41.4724,10668.0,False,210.37,245.13,-0.33,,11300.46,7362,False,0,2026-08-25 16:19:38.457363
4b18bb,EDW398E ,Switzerland,1787674772,1787674772,8.8961,45.6076,10439.4,False,251.96,152.39,4.88,,10904.22,3001,False,0,2026-08-25 16:19:38.457363
4d2091,LWG20B  ,Malta,1787674772,1787674772,9.8554,42.7147,9631.68,False,198.84,2.97,-4.23,,10195.56,4601,False,0,2026-08-25 16:19:38.457363
4d2092,WMT3RN  ,Malta,1787674771,1787674772,15.484,39.0965,9799.32,False,226.17,4.96,5.53,,10424.16,,False,0,2026-08-25 16:19:38.457363
4081cf,WUK975  ,United Kingdom,1787674771,1787674772,11.8439,46.3519,11887.2,False,246.69,136.18,0.0,,12352.02,3440,False,0,2026-08-25 16:19:38.457363
4b191d,SWR181  ,Switzerland,1787674771,1787674772,15.6217,46.8616,10668.0,False,220.21,286.7,0.0,,11087.1,3255,False,0,2026-08-25 16:19:38.457363
39856b,AFR76MK ,France,1787674772,1787674772,13.9912,41.6505,4267.2,False,156.88,133.01,0.0,,4556.76,1000,False,0,2026-08-25 16:19:38.457363
4caa60,RYR6GL  ,Ireland,1787674772,1787674772,8.5866,44.1864,11277.6,False,263.74,134.6,0.0,,11811.0,0525,False,0,2026-08-25 16:19:38.457363
4b1942,CSW2KP  ,Switzerland,1787674772,1787674772,16.8556,44.1719,10660.38,False,258.28,134.52,0.0,,11178.54,3033,False,0,2026-08-25 16:19:38.457363
407182,EXS1RG  ,United Kingdom,1787674771,1787674771,17.0184,44.73,11277.6,False,243.13,136.89,0.0,,11780.52,3443,False,0,2026-08-25 16:19:38.457363
4d2006,EWG6ML  ,Malta,1787674772,1787674772,6.773,46.681,10668.0,False,209.17,205.49,0.0,,11117.58,1000,False,0,2026-08-25 16:19:38.457363
3c66e7,OCN8FC  ,Germany,1787674769,1787674769,18.1454,42.2205,10972.8,False,207.52,310.88,0.0,,11567.16,,False,0,2026-08-25 16:19:38.457363
4692cc,AEE3SA  ,Greece,1787674772,1787674772,15.9859,45.9434,10706.1,False,211.46,313.13,-5.2,,11170.92,1752,False,0,2026-08-25 16:19:38.457363
4d2035,KMM538  ,Malta,1787674772,1787674772,14.1464,36.0309,4983.48,False,183.95,328.84,12.35,,5417.82,6562,False,0,2026-08-25 16:19:38.457363
4d2038,KMM3466 ,Malta,1787674772,1787674772,10.6078,39.981,11582.4,False,214.42,323.49,-0.33,,12260.58,6573,False,0,2026-08-25 16:19:38.457363
4d2049,WZZ2QY  ,Malta,1787674772,1787674772,14.8181,45.9157,4526.28,False,181.35,146.22,13.33,,4739.64,6501,False,0,2026-08-25 16:19:38.457363
4d2013,EWG5HG  ,Malta,1787674771,1787674771,13.0487,45.3316,11887.2,False,258.4,136.77,0.33,,12382.5,1000,False,0,2026-08-25 16:19:38.457363
30024b,CAN24   ,Italy,1787674772,1787674772,12.4864,37.9338,434.34,False,65.63,84.6,5.85,,533.4,,False,0,2026-08-25 16:19:38.457363
4d201a,AEZ14UJ ,Malta,1787674772,1787674772,9.349,44.9239,2621.28,False,139.32,351.72,-4.23,,2773.68,5420,False,0,2026-08-25 16:19:38.457363
3c66b5,OCN7PL  ,Germany,1787674772,1787674772,16.9218,42.3516,10675.62,False,255.81,150.08,-0.33,,11262.36,6051,False,0,2026-08-25 16:19:38.457363
4d2022,WMT3NK  ,Malta,1787674772,1787674772,13.2917,39.8604,9852.66,False,239.73,169.37,-12.35,,10492.74,1000,False,0,2026-08-25 16:19:38.457363
4082e6,TOM224  ,United Kingdom,1787674760,1787674772,17.3536,41.5755,11887.2,False,245.04,150.85,0.0,,12504.42,2263,False,0,2026-08-25 16:19:38.457363
4b17e3,SWR9BL  ,Switzerland,1787674771,1787674772,8.6039,46.5379,8778.24,False,193.85,174.37,8.45,,9182.1,1000,False,0,2026-08-25 16:19:38.457363
39de4b,TVF19TV ,France,1787680212,1787680212,9.593,45.7771,11574.78,False,187.76,285.9,0.0,,12085.32,1000,False,0,2026-08-25 17:50:30.866032
39de59,TVF21TN ,France,1787680212,1787680212,13.71,46.4703,5356.86,False,184.78,124.22,-4.55,,5608.32,1000,False,0,2026-08-25 17:50:30.866032
39de50,TVF6411 ,France,1787680212,1787680212,9.673,40.484,11582.4,False,236.29,6.88,0.0,,12260.58,6172,False,0,2026-08-25 17:50:30.866032
39de55,TVF27QD ,France,1787680212,1787680212,13.2754,38.7995,10949.94,False,218.59,332.53,3.9,,11635.74,1240,False,0,2026-08-25 17:50:30.866032
39de47,TVF8285 ,France,1787680212,1787680212,10.0454,37.4424,5318.76,False,181.42,345.88,11.05,,5775.96,6130,False,0,2026-08-25 17:50:30.866032
407a06,EZY59JQ ,United Kingdom,1787680212,1787680212,12.4712,46.9846,11269.98,False,256.84,120.31,0.0,,11711.94,2721,False,0,2026-08-25 17:50:30.866032
511170,MBU2QV  ,Estonia,1787680212,1787680212,10.5349,45.6947,11277.6,False,218.32,212.98,0.0,,11772.9,1000,False,0,2026-08-25 17:50:30.866032
471efe,WMT5CG  ,Hungary,1787680212,1787680212,15.1901,44.1535,11879.58,False,262.54,124.22,0.0,,12405.36,4360,False,0,2026-08-25 17:50:30.866032
51118a,MBU4ND  ,Estonia,1787680212,1787680212,16.5862,44.9914,11285.22,False,247.55,142.94,0.0,,11772.9,1351,False,0,2026-08-25 17:50:30.866032
3455d8,VOE4QD  ,Spain,1787680212,1787680212,11.1098,44.3495,3375.66,False,146.56,333.08,-11.38,,3573.78,5163,False,0,2026-08-25 17:50:30.866032
3c5ee8,EWG6NM  ,Germany,1787680213,1787680213,14.7815,40.4225,11574.78,False,208.82,350.21,0.33,,12214.86,,False,0,2026-08-25 17:50:30.866032
46b83a,AEE5RX  ,Greece,1787680212,1787680212,17.0631,39.1395,10660.38,False,236.71,104.73,-0.33,,11308.08,,False,0,2026-08-25 17:50:30.866032
46b837,AEE4CA  ,Greece,1787680212,1787680212,7.3887,46.2895,10965.18,False,188.25,295.23,0.0,,11445.24,1000,False,0,2026-08-25 17:50:30.866032
46b824,AEE3LG  ,Greece,1787680212,1787680212,11.5615,46.3157,11277.6,False,261.72,145.25,0.0,,11750.04,3460,False,0,2026-08-25 17:50:30.866032
46b822,AEE2FL  ,Greece,1787680212,1787680212,17.4509,43.6089,10378.44,False,215.46,322.66,0.0,,10904.22,2056,False,0,2026-08-25 17:50:30.866032
46b826,AEE7RE  ,Greece,1787680212,1787680212,17.911,46.8167,11277.6,False,244.73,141.06,0.0,,11719.56,1737,False,0,2026-08-25 17:50:30.866032
4400f3,EJU98VM ,Austria,1787680212,1787680212,16.5712,40.8097,11254.74,False,209.31,292.09,-3.25,,11917.68,,False,0,2026-08-25 17:50:30.866032
4400eb,EJU7379 ,Austria,1787680212,1787680212,12.0546,40.0285,11277.6,False,250.41,93.18,0.0,,11963.4,1415,False,0,2026-08-25 17:50:30.866032
4a2022,HLJ6AJ  ,Romania,1787680096,1787680096,18.0786,42.1512,11582.4,False,222.01,350.8,-0.33,,12161.52,5537,False,0,2026-08-25 17:50:30.866032
4a2023,HLJ4AE  ,Romania,1787680212,1787680212,10.2466,40.597,10972.8,False,239.63,5.05,-0.33,,11643.36,6162,False,0,2026-08-25 17:50:30.866032
4400b3,EJU48FM ,Austria,1787680212,1787680212,13.1027,40.4411,9761.22,False,207.22,278.85,0.0,,10378.44,,False,0,2026-08-25 17:50:30.866032
4400e3,EJU75FG ,Austria,1787680212,1787680212,7.2228,46.6457,6918.96,False,222.61,3.31,-5.2,,7284.72,1000,False,0,2026-08-25 17:50:30.866032
344417,IBE0974 ,Spain,1787680139,1787680139,9.0405,39.3577,1173.48,False,119.54,3.21,14.63,,1226.82,0205,False,0,2026-08-25 17:50:30.866032
471f35,WMT7CF  ,Hungary,1787680210,1787680211,16.2007,43.5381,10363.2,False,213.0,258.01,0.0,,10896.6,1333,False,0,2026-08-25 17:50:30.866032
471f36,WZZ4778 ,Hungary,1787680212,1787680213,10.4741,46.1824,6515.1,False,198.52,240.84,-13.33,,6842.76,1000,False,0,2026-08-25 17:50:30.866032
471f02,WMT6QB  ,Hungary,1787680212,1787680212,13.8863,46.2381,10965.18,False,198.27,315.74,0.33,,11430.0,5644,False,0,2026-08-25 17:50:30.866032
3c4b4e,EWG4HB  ,Germany,1787680212,1787680212,14.496,37.4795,2057.4,False,132.74,180.67,-4.88,,2293.62,0630,False,0,2026-08-25 17:50:30.866032
4aca09,NSZ3732 ,Sweden,1787680212,1787680212,11.8047,44.2706,10271.76,False,248.08,178.22,-10.08,,10782.3,6557,False,0,2026-08-25 17:50:30.866032
4401fa,EJU97EC ,Austria,1787680212,1787680212,9.2569,45.2214,1287.78,False,129.46,74.09,-9.75,,1394.46,1000,False,0,2026-08-25 17:50:30.866032
4401f7,EJU84YJ ,Austria,1787680212,1787680212,7.9442,46.1261,8709.66,False,204.0,309.27,6.83,,9144.0,1000,False,0,2026-08-25 17:50:30.866032
73806d,ELY375  ,Israel,1787680212,1787680212,9.4233,39.327,10972.8,False,213.94,289.09,0.0,,11643.36,1141,False,0,2026-08-25 17:50:30.866032
73806b,ELY343  ,Israel,1787680211,1787680211,17.8986,44.3393,10972.8,False,209.2,310.11,0.0,,11475.72,5615,False,0,2026-08-25 17:50:30.866032
4068f0,LNX23JG ,United Kingdom,1787680197,1787680197,6.9531,43.547,,True,3.86,78.75,,,,6346,False,0,2026-08-25 17:50:30.866032
44009e,EJU17FU ,Austria,1787680212,1787680212,13.6446,44.7133,10058.4,False,230.91,124.93,-4.88,,10546.08,1000,False,0,2026-08-25 17:50:30.866032
440065,EJU79UM ,Austria,1787680212,1787680212,6.7335,45.4088,7376.16,False,221.06,349.13,-5.2,,7764.78,1000,False,0,2026-08-25 17:50:30.866032
440047,EJU38YB ,Austria,1787680212,1787680213,8.2718,44.9376,10363.2,False,214.21,323.1,0.0,,10881.36,1267,False,0,2026-08-25 17:50:30.866032
738052,ELY325  ,Israel,1787680211,1787680211,16.9452,44.0251,10363.2,False,204.13,295.21,0.0,,10866.12,4140,False,0,2026-08-25 17:50:30.866032
738051,ELY383  ,Israel,1787680210,1787680210,17.155,40.6202,11582.4,False,203.48,291.51,0.0,,12222.48,4141,False,0,2026-08-25 17:50:30.866032
440051,EJU82AQ ,Austria,1787680212,1787680212,7.7937,43.2296,4640.58,False,227.34,117.49,9.75,,4937.76,1000,False,0,2026-08-25 17:50:30.866032
738055,ELY397  ,Israel,1787680212,1787680212,14.7891,37.5154,10363.2,False,222.6,292.42,0.33,,11033.76,5662,False,0,2026-08-25 17:50:30.866032
440072,EJU371T ,Austria,1787680212,1787680213,10.3706,44.04,11879.58,False,241.58,156.0,-0.33,,12458.7,6452,False,0,2026-08-25 17:50:30.866032
440018,EJU685T ,Austria,1787680212,1787680212,8.7264,45.6368,,True,10.29,168.75,,,,,False,0,2026-08-25 17:50:30.866032
44001f,EJU45XQ ,Austria,1787680212,1787680212,8.3641,45.5861,3192.78,False,149.87,245.46,7.15,,3390.9,1000,False,0,2026-08-25 17:50:30.866032
4891ad,ENT6063 ,Poland,1787680212,1787680212,17.1603,44.7849,11582.4,False,221.92,319.7,-0.65,,12100.56,2673,False,0,2026-08-25 17:50:30.866032
471d68,WZZ116  ,Hungary,1787680211,1787680211,9.1151,41.0618,10363.2,False,255.42,69.48,0.0,,10988.04,1235,False,0,2026-08-25 17:50:30.866032
471d72,WMT376  ,Hungary,1787680211,1787680212,12.7518,40.2478,11292.84,False,255.06,144.77,0.0,,11955.78,6366,False,0,2026-08-25 17:50:30.866032
471d5c,WZZ6306 ,Hungary,1787680212,1787680212,12.1225,45.119,10835.64,False,205.3,234.28,-2.93,,11330.94,7757,False,0,2026-08-25 17:50:30.866032
89617d,UAE1DM  ,United Arab Emirates,1787680212,1787680212,17.0022,46.3396,10972.8,False,230.32,292.04,0.0,,11414.76,5642,False,0,2026-08-25 17:50:30.866032
896186,UAE95   ,United Arab Emirates,1787680212,1787680212,13.6496,41.0561,8968.74,False,226.91,280.98,-4.88,,9547.86,,False,0,2026-08-25 17:50:30.866032
a748ec,LXJ569  ,United States,1787679974,1787679974,9.2653,45.4523,,True,9.26,292.5,,,,1000,False,0,2026-08-25 17:50:30.866032
3c00af,KAY51   ,Germany,1787680212,1787680212,12.1182,45.1238,11582.4,False,207.1,341.16,0.33,,12062.46,1247,False,0,2026-08-25 17:50:30.866032
39dd40,CCM37JW ,France,1787680212,1787680212,8.8232,41.4719,1684.02,False,99.39,296.43,4.23,,1805.94,,False,0,2026-08-25 17:50:30.866032
440170,EJU58NR ,Austria,1787680212,1787680212,8.745,45.7037,5646.42,False,172.65,307.01,14.31,,5920.74,1000,False,0,2026-08-25 17:50:30.866032
44017c,EJU861X ,Austria,1787680212,1787680212,7.1083,46.3374,7421.88,False,234.94,19.31,-4.55,,7825.74,1000,False,0,2026-08-25 17:50:30.866032
440193,TAY7VC  ,Austria,1787680212,1787680213,12.8981,37.8691,10972.8,False,215.31,349.12,0.0,,11681.46,6577,False,0,2026-08-25 17:50:30.866032
300a7c,DLA9MK  ,Italy,1787680212,1787680212,11.4075,43.8487,3368.04,False,152.03,211.86,-4.23,,3566.16,1000,False,0,2026-08-25 17:50:30.866032
440159,EJU93WU ,Austria,1787680212,1787680212,18.4887,41.2062,11879.58,False,253.49,110.68,0.33,,12504.42,,False,0,2026-08-25 17:50:30.866032
471da8,WZZ302  ,Hungary,1787680212,1787680212,7.8288,40.8965,11277.6,False,210.07,274.64,0.0,,11932.92,1000,False,0,2026-08-25 17:50:30.866032
471dad,WMT8950 ,Hungary,1787680212,1787680212,11.6073,40.8017,10660.38,False,212.3,263.46,0.0,,11300.46,,False,0,2026-08-25 17:50:30.866032
471db8,WZZ3ZM  ,Hungary,1787680212,1787680212,17.7013,46.7187,10668.0,False,254.53,105.83,-0.33,,11117.58,0674,False,0,2026-08-25 17:50:30.866032
300a3a,ITY1170 ,Italy,1787680212,1787680212,13.0788,41.4289,5631.18,False,160.54,312.79,-6.5,,6012.18,,False,0,2026-08-25 17:50:30.866032
440115,EJU653F ,Austria,1787680212,1787680212,16.1103,42.0493,6614.16,False,227.18,129.86,-11.7,,7025.64,1000,False,0,2026-08-25 17:50:30.866032
4bb1e7,THY90Q  ,Turkey,1787680192,1787680206,8.7156,45.6312,,True,0.0,258.75,,,,2334,False,0,2026-08-25 17:50:30.866032
4bb1ab,TCLMK   ,Turkey,1787680212,1787680212,12.661,40.7232,13716.0,False,261.86,90.34,0.0,,14356.08,0210,False,0,2026-08-25 17:50:30.866032
4bb1c6,THY1QH  ,Turkey,1787680211,1787680212,15.6844,45.8302,10660.38,False,253.99,116.72,0.0,,11117.58,3053,False,0,2026-08-25 17:50:30.866032
471e5e,WZZ3384 ,Hungary,1787680212,1787680212,13.2381,45.3843,10668.0,False,211.01,221.54,0.0,,11148.06,1000,False,0,2026-08-25 17:50:30.866032
4bb21a,THY6VU  ,Turkey,1787679966,1787679966,14.913,40.9426,3436.62,False,132.6,248.61,-10.73,,3680.46,2310,False,0,2026-08-25 17:50:30.866032
506cde,S5CSS   ,Slovenia,1787679951,1787679951,14.8935,46.2593,1676.4,False,129.33,251.93,-2.6,,1775.46,3361,False,0,2026-08-25 17:50:30.866032
738288,ISR151  ,Israel,1787680206,1787680207,12.115,39.8862,10706.1,False,213.89,281.09,3.9,,11376.66,4130,False,0,2026-08-25 17:50:30.866032
4bb292,THY9JL  ,Turkey,1787680212,1787680212,16.2629,45.5306,10652.76,False,248.39,121.88,0.0,,11125.2,0654,False,0,2026-08-25 17:50:30.866032
4bb28b,THY67W  ,Turkey,1787680212,1787680212,11.3936,44.614,1592.58,False,120.67,29.08,13.98,,1699.26,0226,False,0,2026-08-25 17:50:30.866032
4bb286,THY664  ,Turkey,1787680212,1787680212,17.1747,38.9463,9753.6,False,249.05,75.65,0.0,,10386.06,6145,False,0,2026-08-25 17:50:30.866032
896407,ETD71M  ,United Arab Emirates,1787680212,1787680212,14.3732,39.8993,11887.2,False,266.08,127.38,0.0,,12565.38,2717,False,0,2026-08-25 17:50:30.866032
32007e,GCI2187 ,Italy,1787680212,1787680212,15.1162,36.9518,510.54,False,58.92,185.51,0.0,,609.6,,False,0,2026-08-25 17:50:30.866032
4c80b8,BBG154  ,Cyprus,1787680212,1787680212,17.3765,41.7191,10972.8,False,199.48,304.39,0.33,,11567.16,5241,False,0,2026-08-25 17:50:30.866032
4bb0ed,THY3PQ  ,Turkey,1787680212,1787680212,18.4748,46.9307,12496.8,False,264.43,119.36,0.0,,12938.76,3442,False,0,2026-08-25 17:50:30.866032
4ab821,NSZ3299 ,Sweden,1787680212,1787680212,15.1739,46.6698,10972.8,False,219.19,317.47,0.0,,11414.76,1165,False,0,2026-08-25 17:50:30.866032
0200ca,RAM911T ,Morocco,1787680178,1787680178,10.8416,39.8456,11269.98,False,232.83,267.09,0.0,,11963.4,2330,False,0,2026-08-25 17:50:30.866032
489221,ENT4HK  ,Poland,1787680193,1787680205,16.0668,42.5452,11582.4,False,203.35,314.49,0.0,,12192.0,2073,False,0,2026-08-25 17:50:30.866032
3452c7,ANE52RB ,Spain,1787680212,1787680212,7.6423,44.1481,10660.38,False,203.86,261.58,0.0,,11201.4,4015,False,0,2026-08-25 17:50:30.866032
8963cc,ETD6XY  ,United Arab Emirates,1787680069,1787680069,12.2257,41.8173,30.48,False,83.97,162.9,-4.23,,99.06,,False,0,2026-08-25 17:50:30.866032
4067f3,TOM9GM  ,United Kingdom,1787680069,1787680069,17.9943,41.0098,10363.2,False,209.41,332.18,0.33,,10965.18,,False,0,2026-08-25 17:50:30.866032
4ac9f5,SAS33K  ,Sweden,1787680212,1787680212,11.6529,43.9054,11582.4,False,213.91,356.42,-0.33,,12153.9,1251,False,0,2026-08-25 17:50:30.866032
4d02c7,JFA82R  ,Luxembourg,1787680212,1787680212,12.4731,47.089,10058.4,False,213.39,204.65,0.0,,10469.88,1000,False,0,2026-08-25 17:50:30.866032
8963a3,UAE7GV  ,United Arab Emirates,1787680211,1787680212,13.152,45.3893,10058.4,False,271.35,139.15,0.0,,10515.6,3133,False,0,2026-08-25 17:50:30.866032
3a2e22,REU979  ,France,1787680212,1787680212,9.6331,44.6833,12184.38,False,217.68,305.38,0.0,,12733.02,2044,False,0,2026-08-25 17:50:30.866032
4077e0,BAW608  ,United Kingdom,1787680212,1787680212,10.7091,46.632,8359.14,False,229.0,167.15,-5.2,,8763.0,5260,False,0,2026-08-25 17:50:30.866032
3965ae,AFR470  ,France,1787680212,1787680212,12.7517,43.2491,10058.4,False,281.86,127.96,0.0,,10607.04,7671,False,0,2026-08-25 17:50:30.866032
3965ad,AFR652  ,France,1787680211,1787680211,17.8425,37.8991,9448.8,False,276.83,134.92,0.0,,10073.64,7664,False,0,2026-08-25 17:50:30.866032
40653d,EZY51CV ,United Kingdom,1787680212,1787680212,14.7408,37.6017,3497.58,False,157.34,158.72,-10.08,,3817.62,7312,False,0,2026-08-25 17:50:30.866032
34768c,VLG89JH ,Spain,1787680212,1787680212,6.8052,40.6961,10972.8,False,249.35,93.07,0.0,,11620.5,1000,False,0,2026-08-25 17:50:30.866032
345102,VLG2MX  ,Spain,1787680212,1787680212,9.6754,44.737,8351.52,False,227.11,313.16,11.38,,8770.62,1000,False,0,2026-08-25 17:50:30.866032
89655d,UAE9LT  ,United Arab Emirates,1787680212,1787680212,14.2988,44.3439,11597.64,False,213.39,307.06,-2.6,,12123.42,2021,False,0,2026-08-25 17:50:30.866032
47945c,NOZ6LK  ,Norway,1787680212,1787680212,7.3858,43.8238,4267.2,False,187.22,147.23,-0.98,,4526.28,0747,False,0,2026-08-25 17:50:30.866032
3c48ee,EWG73UH ,Germany,1787680212,1787680212,13.0347,46.2647,7231.38,False,221.8,117.34,-9.75,,7574.28,1000,False,0,2026-08-25 17:50:30.866032
4b1bbc,HBKNC   ,Switzerland,1787680206,1787680206,8.8512,46.1615,358.14,False,35.97,286.62,3.25,,411.48,,False,0,2026-08-25 17:50:30.866032
39c9e3,FHSPD   ,France,1787680201,1787680205,8.7902,41.6309,815.34,False,57.95,196.5,0.65,,906.78,,False,0,2026-08-25 17:50:30.866032
406696,TOM53B  ,United Kingdom,1787680212,1787680212,13.6764,44.9673,10972.8,False,198.37,319.0,0.0,,11468.1,2035,False,0,2026-08-25 17:50:30.866032
461fa4,FIN50J  ,Finland,1787680212,1787680212,8.6495,45.7147,1447.8,False,114.74,320.46,8.13,,1554.48,0464,False,0,2026-08-25 17:50:30.866032
896717,ABY662  ,United Arab Emirates,1787680209,1787680209,18.2121,41.8987,10972.8,False,205.29,291.61,-0.33,,11567.16,6003,False,0,2026-08-25 17:50:30.866032
407914,EXS1065 ,United Kingdom,1787680212,1787680212,9.8166,43.1319,11887.2,False,245.09,152.09,0.0,,12512.04,2243,False,0,2026-08-25 17:50:30.866032
4b1c69,HBKTT   ,Switzerland,1787679922,1787679974,8.8266,46.9751,1950.72,False,65.03,59.58,-0.65,,2072.64,7000,False,0,2026-08-25 17:50:30.866032
400ff4,TOM8YV  ,United Kingdom,1787680211,1787680212,14.7795,46.5973,11277.6,False,249.14,128.88,-0.33,,11704.32,4730,False,0,2026-08-25 17:50:30.866032
400fda,EZY28PH ,United Kingdom,1787680212,1787680212,8.6038,45.8329,6370.32,False,182.52,293.24,9.1,,6675.12,0433,False,0,2026-08-25 17:50:30.866032
748021,MEA230  ,Lebanon,1787680212,1787680212,15.8474,45.6206,11277.6,False,268.53,115.53,0.0,,11757.66,7555,False,0,2026-08-25 17:50:30.866032
4d00de,LGL65R  ,Luxembourg,1787680119,1787680119,12.257,41.8565,91.44,False,75.99,162.67,-4.23,,137.16,1000,False,0,2026-08-25 17:50:30.866032
4d00f4,LGL834  ,Luxembourg,1787680212,1787680212,18.0753,46.4891,11582.4,False,220.92,318.78,0.0,,12031.98,3202,False,0,2026-08-25 17:50:30.866032
4b1bc5,HBKNL   ,Switzerland,1787680172,1787680172,8.88,46.1618,,True,8.23,78.75,,,,,False,0,2026-08-25 17:50:30.866032
4bcd81,SXS4VJ  ,Turkey,1787680213,1787680213,18.2083,44.9627,10668.0,False,245.74,119.19,0.0,,11155.68,7113,False,0,2026-08-25 17:50:30.866032
4409fc,OEDDD   ,Austria,1787680212,1787680212,15.451,46.96,441.96,False,37.41,301.5,-1.63,,495.3,7000,False,0,2026-08-25 17:50:30.866032
4ca4f0,RYR1QM  ,Ireland,1787680212,1787680212,8.2805,42.9777,9753.6,False,211.17,281.67,0.0,,10294.62,1000,False,0,2026-08-25 17:50:30.866032
49d3d3,TVS8FA  ,Czech Republic,1787680213,1787680213,17.3096,45.7581,10668.0,False,232.35,162.61,0.33,,11117.58,4543,False,0,2026-08-25 17:50:30.866032
502db2,BTI8TK  ,Latvia,1787680212,1787680212,17.8959,43.3664,11582.4,False,242.33,34.97,0.0,,12115.8,4536,False,0,2026-08-25 17:50:30.866032
4ca56d,RYR801W ,Ireland,1787680212,1787680212,13.1908,42.2969,8961.12,False,243.48,136.8,-5.2,,9486.9,1000,False,0,2026-08-25 17:50:30.866032
06a390,QTR46U  ,Qatar,1787680212,1787680212,17.3798,45.4492,10668.0,False,276.24,124.22,0.0,,11132.82,7665,False,0,2026-08-25 17:50:30.866032
44d1a1,JAF6AC  ,Belgium,1787680212,1787680212,14.046,41.6785,10972.8,False,207.06,333.43,0.0,,11597.64,,False,0,2026-08-25 17:50:30.866032
06a2f5,QTR9Y   ,Qatar,1787680200,1787680200,7.3531,37.2408,10972.8,False,233.94,288.59,-0.33,,11711.94,,False,0,2026-08-25 17:50:30.866032
06a2f4,QTR6M   ,Qatar,1787680211,1787680211,9.932,40.0267,11582.4,False,234.89,300.1,-0.33,,12275.82,5516,False,0,2026-08-25 17:50:30.866032
49d403,TVS2804 ,Czech Republic,1787680211,1787680211,12.3499,40.0339,11277.6,False,226.79,198.93,0.0,,11948.16,5540,False,0,2026-08-25 17:50:30.866032
502ccd,DLH05U  ,Latvia,1787680212,1787680212,8.7899,44.63,10363.2,False,247.36,45.17,-0.33,,10888.98,1000,False,0,2026-08-25 17:50:30.866032
502ce7,SWR5VL  ,Latvia,1787680212,1787680212,11.1361,44.5816,3429.0,False,159.21,259.2,18.53,,3596.64,1000,False,0,2026-08-25 17:50:30.866032
49d421,TVL5430 ,Czech Republic,1787680212,1787680212,15.2402,42.6715,11887.2,False,223.8,208.86,0.0,,12473.94,6020,False,0,2026-08-25 17:50:30.866032
39ae32,BEJ37S  ,France,1787680112,1787680113,14.6711,40.4734,1066.8,False,140.79,45.74,-7.8,,1188.72,,False,0,2026-08-25 17:50:30.866032
502d88,AUA379  ,Latvia,1787680212,1787680212,10.9822,45.9443,10668.0,False,197.54,229.97,0.0,,11125.2,1000,False,0,2026-08-25 17:50:30.866032
